id,station_cd,name,name_bracket,name_kana,location,pref_cd,distance_gynecology,distance_pediatrics,distance_kindergarten,distance_nursery_school,distance_outside,distance_pediatric_dentistry,distance_otolaryngology,distance_dermatology,distance_learning,distance_primary_school,distance_ocular,distance_restaurant,is_disabled,created_at,deleted_at
129,20123,あいの里公園,あいの里公園,ｱｲﾉｻﾄｺｳｴﾝ,POINT(141.413 43.1608),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
130,20039,石狩太美,石狩太美,ｲｼｶﾘﾌﾄﾐ,POINT(141.4488 43.18966),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
131,20037,石狩当別,石狩当別,ｲｼｶﾘﾄｳﾍﾞﾂ,POINT(141.5138 43.22215),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
132,20312,北海道医療大学,北海道医療大学,ﾎｯｶｲﾄﾞｳｲﾘｮｳﾀﾞｲｶﾞｸ,POINT(141.5504 43.23132),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
133,20035,石狩金沢,石狩金沢,ｲｼｶﾘｶﾅｻﾞﾜ,POINT(141.5693 43.24549),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
134,20575,本中小屋,本中小屋,ﾓﾄﾅｶｺﾞﾔ,POINT(141.5917 43.28015),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
135,20371,中小屋,中小屋,ﾅｶｺﾞﾔ,POINT(141.6022 43.3067),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
136,20331,月ケ岡,月ケ岡,ﾂｷｶﾞｵｶ,POINT(141.618 43.32495),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
137,20330,知来乙,知来乙,ﾁﾗｲｵﾂ,POINT(141.6492 43.33148),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
138,20036,石狩月形,石狩月形,ｲｼｶﾘﾂｷｶﾞﾀ,POINT(141.6702 43.34076),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
139,20358,豊ケ岡,豊ケ岡,ﾄﾖｶﾞｵｶ,POINT(141.714 43.36665),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
140,20209,札比内,札比内,ｻｯﾋﾟﾅｲ,POINT(141.7427 43.37087),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
141,20096,晩生内,晩生内,ｵｿｷﾅｲ,POINT(141.7791 43.39995),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
142,20208,札的,札的,ｻｯﾃｷ,POINT(141.8035 43.419),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
143,20059,浦臼,浦臼,ｳﾗｳｽ,POINT(141.8174 43.43103),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
144,20333,鶴沼,鶴沼,ﾂﾙﾇﾏ,POINT(141.8407 43.45767),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
145,20087,於札内,於札内,ｵｻﾂﾅｲ,POINT(141.84 43.47347),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
146,20551,南下徳富,南下徳富,ﾐﾅﾐｼﾓﾄｯﾌﾟ,POINT(141.8446 43.48566),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
147,20255,下徳富,下徳富,ｼﾓﾄｯﾌﾟ,POINT(141.8554 43.50244),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
148,20276,新十津川,新十津川,ｼﾝﾄﾂｶﾜ,POINT(141.8742 43.54583),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
149,20352,苫小牧,苫小牧,ﾄﾏｺﾏｲ,POINT(141.5958 42.63922),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
150,20425,沼ノ端,沼ノ端,ﾇﾏﾉﾊﾀ,POINT(141.693 42.67194),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
151,20053,植苗,植苗,ｳｴﾅｴ,POINT(141.7352 42.71361),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
152,20493,美々,美々,ﾋﾞﾋﾞ,POINT(141.7113 42.77746),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
153,20553,南千歳,南千歳,ﾐﾅﾐﾁﾄｾ,POINT(141.6752 42.80804),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
154,20325,千歳,千歳(北海道),ﾁﾄｾ,POINT(141.6521 42.82812),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
155,20086,長都,長都,ｵｻﾂ,POINT(141.623 42.85192),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
156,20211,サッポロビール庭園,サッポロビール庭園,ｻｯﾎﾟﾛﾋﾞｰﾙﾃｲｴﾝ,POINT(141.6055 42.86692),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
157,20063,恵庭,恵庭,ｴﾆﾜ,POINT(141.5864 42.88311),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
158,20567,恵み野,恵み野,ﾒｸﾞﾐﾉ,POINT(141.5744 42.90277),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
159,20248,島松,島松,ｼﾏﾏﾂ,POINT(141.5732 42.92247),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
160,20164,北広島,北広島,ｷﾀﾋﾛｼﾏ,POINT(141.5631 42.97929),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
161,20134,上野幌,上野幌,ｶﾐﾉｯﾎﾟﾛ,POINT(141.487 43.01628),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
162,20271,新札幌,新札幌,ｼﾝｻｯﾎﾟﾛ,POINT(141.4723 43.03876),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
163,20508,平和,平和,ﾍｲﾜ,POINT(141.438 43.04689),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
164,20274,新千歳空港,新千歳空港(鉄道),ｼﾝﾁﾄｾｸｳｺｳ,POINT(141.6807 42.78757),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
165,20069,追分,追分(北海道),ｵｲﾜｹ,POINT(141.8107 42.87329),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
166,20460,東追分,東追分,ﾋｶﾞｼｵｲﾜｹ,POINT(141.8323 42.90237),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,1,2012/6/27 14:22,2017/7/6 9:36
167,20142,川端,川端,ｶﾜﾊﾞﾀ,POINT(141.8947 42.91456),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
168,20307,滝ノ上,滝ノ上,ﾀｷﾉｳｴ,POINT(141.9758 42.91032),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
169,20356,十三里,十三里,ﾄﾐｻﾄ,POINT(142.024 42.91462),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,1,2012/6/27 14:22,2017/7/6 9:36
170,20281,新夕張,新夕張,ｼﾝﾕｳﾊﾞﾘ,POINT(142.0361 42.93642),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
171,20251,占冠,占冠,ｼﾑｶｯﾌﾟ,POINT(142.3999 42.9929),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
172,20353,トマム,トマム,ﾄﾏﾑ,POINT(142.6108 43.05585),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
173,20275,新得,新得,ｼﾝﾄｸ,POINT(142.8326 43.08221),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
174,20424,沼ノ沢,沼ノ沢,ﾇﾏﾉｻﾜ,POINT(142.031 42.95781),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
175,20550,南清水沢,南清水沢,ﾐﾅﾐｼﾐｽﾞｻﾜ,POINT(142.0067 42.98539),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
176,20249,清水沢,清水沢,ｼﾐｽﾞｻﾜ,POINT(142.0072 42.99811),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
177,20238,鹿ノ谷,鹿ノ谷,ｼｶﾉﾀﾆ,POINT(141.9646 43.03941),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
178,20593,夕張,夕張,ﾕｳﾊﾞﾘ,POINT(141.9674 43.0508),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
179,20241,静狩,静狩,ｼｽﾞｶﾘ,POINT(140.46 42.58405),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
180,20198,小幌,小幌,ｺﾎﾞﾛ,POINT(140.5373 42.58964),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
181,20610,礼文,礼文,ﾚﾌﾞﾝ,POINT(140.595 42.58045),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
182,20072,大岸,大岸,ｵｵｷｼ,POINT(140.6384 42.58581),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
183,20357,豊浦,豊浦,ﾄﾖｳﾗ,POINT(140.7155 42.58023),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
184,20345,洞爺,洞爺,ﾄｳﾔ,POINT(140.7636 42.55087),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
185,20055,有珠,有珠,ｳｽ,POINT(140.7939 42.51305),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
186,20381,長和,長和,ﾅｶﾞﾜ,POINT(140.8336 42.48852),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
187,20313,伊達紋別,伊達紋別,ﾀﾞﾃﾓﾝﾍﾞﾂ,POINT(140.8562 42.46933),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
188,20167,北舟岡,北舟岡,ｷﾀﾌﾅｵｶ,POINT(140.8807 42.45031),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
189,20541,稀府,稀府,ﾏﾚｯﾌﾟ,POINT(140.8989 42.42592),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
190,20192,黄金,黄金(北海道),ｺｶﾞﾈ,POINT(140.9081 42.38662),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
191,20214,崎守,崎守,ｻｷﾓﾘ,POINT(140.9268 42.37409),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
192,20577,本輪西,本輪西,ﾓﾄﾜﾆｼ,POINT(140.9777 42.35904),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
193,20475,東室蘭,東室蘭,ﾋｶﾞｼﾑﾛﾗﾝ,POINT(141.0254 42.34882),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
194,20616,鷲別,鷲別,ﾜｼﾍﾞﾂ,POINT(141.043 42.35946),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
195,20525,幌別,幌別,ﾎﾛﾍﾞﾂ,POINT(141.1069 42.40937),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
196,20354,富浦,富浦(北海道),ﾄﾐｳﾗ,POINT(141.1566 42.44189),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
197,20433,登別,登別,ﾉﾎﾞﾘﾍﾞﾂ,POINT(141.1807 42.45198),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
198,20194,虎杖浜,虎杖浜,ｺｼﾞｮｳﾊﾏ,POINT(141.2152 42.46484),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
199,20308,竹浦,竹浦,ﾀｹｳﾗ,POINT(141.2602 42.49278),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
200,20170,北吉原,北吉原,ｷﾀﾖｼﾊﾗ,POINT(141.2858 42.50883),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
201,20438,萩野,萩野,ﾊｷﾞﾉ,POINT(141.3061 42.52139),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
202,20260,白老,白老,ｼﾗｵｲ,POINT(141.36 42.55472),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
203,20225,社台,社台,ｼｬﾀﾞｲ,POINT(141.418 42.57917),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
204,20394,錦岡,錦岡,ﾆｼｷｵｶ,POINT(141.4874 42.6025),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
205,20045,糸井,糸井,ｲﾄｲ,POINT(141.5463 42.6225),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
206,20008,青葉,青葉,ｱｵﾊﾞ,POINT(141.57 42.63061),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
207,20340,遠浅,遠浅,ﾄｱｻ,POINT(141.7691 42.7293),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
208,20453,早来,早来,ﾊﾔｷﾀ,POINT(141.8141 42.76527),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
209,20026,安平,安平,ｱﾋﾞﾗ,POINT(141.8252 42.81435),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
210,20543,三川,三川(北海道),ﾐｶﾜ,POINT(141.8007 42.94506),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
211,20505,古山,古山,ﾌﾙｻﾝ,POINT(141.7938 42.9753),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
212,20595,由仁,由仁,ﾕﾆ,POINT(141.7858 43.01238),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
213,20182,栗山,栗山,ｸﾘﾔﾏ,POINT(141.7756 43.05818),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
214,20180,栗丘,栗丘,ｸﾘｵｶ,POINT(141.7443 43.08579),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
215,20181,栗沢,栗沢,ｸﾘｻﾜ,POINT(141.7397 43.12053),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
216,20244,志文,志文,ｼﾌﾞﾝ,POINT(141.7444 43.15903),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
217,20566,室蘭,室蘭,ﾑﾛﾗﾝ,POINT(140.9744 42.31799),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
218,20530,母恋,母恋,ﾎﾞｺｲ,POINT(140.9893 42.31721),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
219,20544,御崎,御崎,ﾐｻｷ,POINT(140.9939 42.32918),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
220,20617,輪西,輪西,ﾜﾆｼ,POINT(141.0073 42.33401),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
221,20594,勇払,勇払,ﾕｳﾌﾂ,POINT(141.7278 42.63276),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
222,20449,浜厚真,浜厚真,ﾊﾏｱﾂﾏ,POINT(141.8369 42.60671),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
223,20451,浜田浦,浜田浦,ﾊﾏﾀｳﾗ,POINT(141.8835 42.59074),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
224,20564,鵡川,鵡川,ﾑｶﾜ,POINT(141.9238 42.57882),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
225,20235,汐見,汐見,ｼｵﾐ,POINT(141.9451 42.55022),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
226,20355,富川,富川,ﾄﾐｶﾜ,POINT(142.0208 42.51689),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
227,20482,日高門別,日高門別,ﾋﾀﾞｶﾓﾝﾍﾞﾂ,POINT(142.0725 42.48117),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
228,20360,豊郷,豊郷(北海道),ﾄﾖｻﾄ,POINT(142.1224 42.47018),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
229,20173,清畠,清畠,ｷﾖﾊﾀ,POINT(142.1765 42.45568),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
230,20021,厚賀,厚賀,ｱﾂｶﾞ,POINT(142.2157 42.4306),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
231,20071,大狩部,大狩部,ｵｵｶﾘﾍﾞ,POINT(142.2593 42.39561),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
232,20291,節婦,節婦,ｾｯﾌﾟ,POINT(142.2757 42.38255),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
233,20389,新冠,新冠,ﾆｲｶｯﾌﾟ,POINT(142.3127 42.36089),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
234,20242,静内,静内,ｼｽﾞﾅｲ,POINT(142.3604 42.33645),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
235,20466,東静内,東静内,ﾋｶﾞｼｼｽﾞﾅｲ,POINT(142.4506 42.30429),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
236,20454,春立,春立,ﾊﾙﾀﾁ,POINT(142.499 42.26854),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
237,20479,日高東別,日高東別,ﾋﾀﾞｶﾄｳﾍﾞﾂ,POINT(142.5212 42.28085),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
238,20481,日高三石,日高三石,ﾋﾀﾞｶﾐﾂｲｼ,POINT(142.5668 42.24713),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
239,20512,蓬栄,蓬栄,ﾎｳｴｲ,POINT(142.6046 42.2646),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
240,20528,本桐,本桐,ﾎﾝｷﾘ,POINT(142.6304 42.24813),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
241,20082,荻伏,荻伏,ｵｷﾞﾌｼ,POINT(142.6893 42.20611),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
242,20065,絵笛,絵笛,ｴﾌｴ,POINT(142.7361 42.19845),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
243,20060,浦河,浦河,ｳﾗｶﾜ,POINT(142.7699 42.16837),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
244,20469,東町,東町,ﾋｶﾞｼﾁｮｳ,POINT(142.7888 42.15654),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
245,20480,日高幌別,日高幌別,ﾋﾀﾞｶﾎﾛﾍﾞﾂ,POINT(142.8345 42.14232),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
246,20057,鵜苫,鵜苫,ｳﾄﾏ,POINT(142.8826 42.13454),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
247,20398,西様似,西様似,ﾆｼｻﾏﾆ,POINT(142.9085 42.13829),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
248,20221,様似,様似,ｻﾏﾆ,POINT(142.9361 42.12788),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
249,20152,北一已,北一已,ｷﾀｲﾁﾔﾝ,POINT(142.0146 43.74206),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
250,20322,秩父別,秩父別,ﾁｯﾌﾟﾍﾞﾂ,POINT(141.9676 43.769),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
251,20158,北秩父別,北秩父別,ｷﾀﾁｯﾌﾟﾍﾞﾂ,POINT(141.9611 43.78939),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
252,20038,石狩沼田,石狩沼田,ｲｼｶﾘﾇﾏﾀ,POINT(141.934 43.81016),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
253,20531,真布,真布,ﾏｯﾌﾟ,POINT(141.9067 43.83316),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
254,20064,恵比島,恵比島,ｴﾋﾞｼﾏ,POINT(141.8813 43.85126),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
255,20343,峠下,峠下,ﾄｳｹﾞｼﾀ,POINT(141.8187 43.85126),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
256,20522,幌糠,幌糠,ﾎﾛﾇｶ,POINT(141.7582 43.85548),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
257,20502,藤山,藤山,ﾌｼﾞﾔﾏ,POINT(141.7202 43.8872),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
258,20080,大和田,大和田(北海道),ｵｵﾜﾀﾞ,POINT(141.6965 43.91336),1,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
